[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_2.csv (1 rows × 3 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_3.csv (11 rows × 5 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_4.csv (2 rows × 3 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_5.csv (62 rows × 8 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_6.csv (10 rows × 7 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_7.csv (10 rows × 13 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_8.csv (11 rows × 22 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_9.csv (7 rows × 17 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_10.csv (4 rows × 3 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_11.csv (12 rows × 3 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_12.csv (8 rows × 3 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_13.csv (13 rows × 12 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_14.csv (21 rows × 12 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_15.csv (5 rows × 12 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_16.csv (5 rows × 14 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_17.csv (5 rows × 13 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_18.csv (14 rows × 9 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_19.csv (29 rows × 13 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_20.csv (13 rows × 5 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_21.csv (12 rows × 13 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_22.csv (7 rows × 1 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_23.csv (10 rows × 10 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_24.csv (45 rows × 13 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_25.csv (18 rows × 13 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_26.csv (63 rows × 9 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_27.csv (60 rows × 13 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_28.csv (39 rows × 13 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_29.csv (11 rows × 13 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_30.csv (10 rows × 18 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_31.csv (19 rows × 13 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_32.csv (14 rows × 13 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_33.csv (11 rows × 13 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_34.csv (11 rows × 14 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_35.csv (73 rows × 38 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_36.csv (13 rows × 25 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_37.csv (13 rows × 25 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_38.csv (12 rows × 9 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_39.csv (16 rows × 9 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_40.csv (36 rows × 17 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_41.csv (12 rows × 17 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_42.csv (25 rows × 13 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_43.csv (9 rows × 13 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_44.csv (11 rows × 9 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_45.csv (17 rows × 9 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_46.csv (14 rows × 5 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_47.csv (9 rows × 9 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_48.csv (7 rows × 5 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_49.csv (8 rows × 9 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_50.csv (10 rows × 9 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_51.csv (9 rows × 10 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_52.csv (10 rows × 29 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_53.csv (12 rows × 25 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_54.csv (12 rows × 17 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_55.csv (14 rows × 5 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_56.csv (29 rows × 25 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_57.csv (14 rows × 6 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_58.csv (26 rows × 13 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_59.csv (10 rows × 13 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_60.csv (17 rows × 17 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_61.csv (46 rows × 9 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_62.csv (14 rows × 13 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_63.csv (11 rows × 9 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_64.csv (11 rows × 5 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_65.csv (14 rows × 15 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_66.csv (13 rows × 15 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_67.csv (42 rows × 9 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_68.csv (19 rows × 9 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_69.csv (11 rows × 13 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_70.csv (12 rows × 25 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_71.csv (23 rows × 17 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_72.csv (49 rows × 13 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_73.csv (7 rows × 13 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_74.csv (9 rows × 17 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_75.csv (14 rows × 9 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_76.csv (7 rows × 13 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_77.csv (23 rows × 17 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_78.csv (10 rows × 13 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_79.csv (18 rows × 13 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_80.csv (10 rows × 13 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_81.csv (15 rows × 4 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_82.csv (117 rows × 24 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_83.csv (4 rows × 1 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_84.csv (29 rows × 3 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_90.csv (1 rows × 3 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_91.csv (2 rows × 3 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_92.csv (1 rows × 3 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_107.csv (12 rows × 3 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_108.csv (4 rows × 1 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_109.csv (4 rows × 1 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_110.csv (4 rows × 1 cols)
[2026-02-23 23:25:55] [WARNING ] [docling_core.types.doc.document] Usage of TableItem.export_to_dataframe() without `doc` argument is deprecated.
[2026-02-23 23:25:55] [INFO    ] [leadership_agent.ingestion.pdf_parser] Table saved: Microsoft_2024_table_111.csv (4 rows × 1 cols)
